zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latitude,longitude,isZillowOwned,variableDataType,variableDataText,variableDataIsFresh,badgeInfo,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info2String,info3String,brokerName,hasAdditionalAttributions,isFeaturedListing,list,relaxed,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,info6String,Unnamed: 46
2075270460,2075270460,,https://photos.zillowstatic.com/fp/db9cce191ca426864333b56fc5556c5c-p_e.jpg,true,https://www.zillow.com/homedetails/2-Walnut-Ct-Arlington-VT-05250/2075270460_zpid/,FOR_SALE,Active,$,"$89,000",89000,"2 Walnut Ct, Arlington, VT 05250",2 Walnut Ct,Arlington,VT,5250,False,,,,43.044802,-73.175554,False,DAYS_ON,143 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by NEREN,,,False,False,True,false,,,,,,
2077466316,2077466316,1541388,https://photos.zillowstatic.com/fp/9117153f3b90ae6257be95154aff3b76-p_e.jpg,true,https://www.zillow.com/homedetails/5-Court-Sq-PH-A-Long-Island-City-NY-11101/2077466316_zpid/,FOR_SALE,Condo for sale,$,"$2,650,000",2650000,"5 Court Sq PH A, Long Island City, NY 11101",5 Court Sq PH A,Long Island City,NY,11101,False,3,3,1635,40.746805,-73.942758,False,DAYS_ON,24 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,,Listing by: Nest Seekers International,true,False,True,False,,,,,,,
82468567,82468567,,https://photos.zillowstatic.com/fp/beedf231e9900194ab0c945f8b3c49c0-p_e.jpg,true,https://www.zillow.com/homedetails/6210-Keokea-Pl-B101-Honolulu-HI-96825/82468567_zpid/,FOR_SALE,Active,$,"$1,148,000",1148000,"6210 Keokea Pl #B101, Honolulu, HI 96825",6210 Keokea Pl #B101,Honolulu,HI,96825,False,4,3,1914,21.289962,-157.718145,False,OPEN_HOUSE,Open: Sun. 2-5pm,,ForSale,For Sale (Broker),1213000,false,False,False,False,Listing provided by Hicentral MLS,https://photos.zillowstatic.com/fp/f6380d436f59c64b634a690b53babce6-zillow_web_48_23.jpg,Coldwell Banker Realty,true,False,True,False,true,2021-06-27T14:00:00,2021-06-27T17:00:00,Open House - 2:00 - 5:00 PM,,,
225836301,225836301,,https://photos.zillowstatic.com/fp/aefe46db73958b56dd8714f827bb1ba4-p_e.jpg,true,https://www.zillow.com/homedetails/18359-W-Summer-Ln-Townsend-WI-54175/225836301_zpid/,FOR_SALE,Home for sale,$,"$84,900",84900,"18359 W Summer Ln, Townsend, WI 54175",18359 W Summer Ln,Townsend,WI,54175,False,3,2,840,45.344109,-88.59983,False,,,,,ForSale,For Sale (Broker),84800,False,False,False,false,,,,False,False,True,false,,,,,,
68615537,68615537,111725,https://photos.zillowstatic.com/fp/975883a7a4b1e118f833318263b9cc8b-p_e.jpg,true,https://www.zillow.com/homedetails/9629-135th-Ln-Live-Oak-FL-32060/68615537_zpid/,FOR_SALE,Home for sale,$,"$174,000",174000,"9629 135th Ln, Live Oak, FL 32060",9629 135th Ln,Live Oak,FL,32060,False,3,2,1813,30.273879,-83.029206,False,DAYS_ON,3 days on Zillow,,ForSale,For Sale (Broker),174000,false,False,False,False,,,,false,False,True,False,,,,,,,
2070896681,2070896681,,https://photos.zillowstatic.com/fp/9742c6f28744ad4f5f1d057148c1bd6a-p_e.jpg,true,https://www.zillow.com/homedetails/15-Seasons-Rd-New-London-NH-03257/2070896681_zpid/,FOR_SALE,Active,$,"$445,000",445000,"15 Seasons Rd, New London, NH 03257",15 Seasons Rd,New London,NH,3257,False,3,4,2235,43.397676,-71.947789,False,DAYS_ON,39 days on Zillow,,ForSale,For Sale (Broker),446700,false,False,False,False,Listing provided by NEREN,,,false,False,True,False,,,,,,,
126791567,126791567,,https://photos.zillowstatic.com/fp/87a1f25f8c443ad44720b10c7efb8f65-p_e.jpg,true,https://www.zillow.com/homedetails/201-Harrell-Dr-Lafayette-LA-70503/126791567_zpid/,FOR_SALE,House for sale,$,"$178,500",178500,"201 Harrell Dr, Lafayette, LA 70503",201 Harrell Dr,Lafayette,LA,70503,False,3,2,1400,30.183468,-92.067396,False,OPEN_HOUSE,Open: Sun. 1-3pm,,ForSale,For Sale (Broker),175900,false,False,False,False,Listing provided by RAA,https://photos.zillowstatic.com/fp/99a0985bad18db3f06e5073e730a6eb3-zillow_web_48_23.jpg,Keller Williams Realty Acadiana,true,False,True,False,true,2021-06-27T13:00:00,2021-06-27T15:00:00,Open House - 1:00 - 3:00 PM,,,
31552760,31552760,1531434,https://photos.zillowstatic.com/fp/39ebbca1c4eefa52b14900b571dca96c-p_e.jpg,true,https://www.zillow.com/homedetails/423-W-141st-St-New-York-NY-10031/31552760_zpid/,FOR_SALE,Townhouse for sale,$,"$3,295,000",3295000,"423 W 141st St, New York, NY 10031",423 W 141st St,New York,NY,10031,False,6,3,3440,40.82177,-73.946992,False,DAYS_ON,67 days on Zillow,,,ForSale,For Sale (Broker),3169539,False,False,False,false,,,Listing by: Compass,True,False,True,false,,,,,,
8403094,8403094,235560,https://photos.zillowstatic.com/fp/c35f3ea1e72e0e027ec74dcc93fb76c8-p_e.jpg,true,https://www.zillow.com/homedetails/2072-Pine-Lake-Dr-Overgaard-AZ-85933/8403094_zpid/,FOR_SALE,House for sale,$,"$220,000",220000,"2072 Pine Lake Dr, Overgaard, AZ 85933",2072 Pine Lake Dr,Overgaard,AZ,85933,False,2,1,710,34.417207,-110.568167,False,DAYS_ON,31 days on Zillow,,,ForSale,For Sale (Broker),220000,False,False,False,false,,,,False,False,True,false,,,,,,
2070090958,2070090958,,https://photos.zillowstatic.com/fp/434626ff30682e89221cb922ec3665bd-p_e.jpg,true,https://www.zillow.com/homedetails/1425-E-Desert-Cove-Ave-UNIT-43-Phoenix-AZ-85020/2070090958_zpid/,FOR_SALE,Townhouse for sale,$,"$269,000",269000,"1425 E Desert Cove Ave UNIT 43, Phoenix, AZ 85020",1425 E Desert Cove Ave UNIT 43,Phoenix,AZ,85020,False,2,2,1592,33.585619,-112.051247,False,DAYS_ON,9 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by ARMLS,,RE/MAX Professionals,True,False,True,false,,,,,,
89057690,89057690,,https://photos.zillowstatic.com/fp/1d65a74143954569eac4e8cfd6a572f6-p_e.jpg,true,https://www.zillow.com/homedetails/851-W-Front-St-APT-1401-Boise-ID-83702/89057690_zpid/,FOR_SALE,Condo for sale,$,"$2,399,000",2399000,"851 W Front St APT 1401, Boise, ID 83702",851 W Front St APT 1401,Boise,ID,83702,False,3,3,4260,43.614278,-116.205626,False,3D_HOME,3D Tour,,ForSale,For Sale (Broker),2374700,false,True,False,False,,,Group One Sotheby's Int'l Realty,true,False,True,False,,,,,,,
114836214,114836214,,https://photos.zillowstatic.com/fp/5f9a1f537723da53bb3117541a538f42-p_e.jpg,true,https://www.zillow.com/homedetails/112-Perry-St-Garysburg-NC-27831/114836214_zpid/,FOR_SALE,Home for sale,$,"$95,000",95000,"112 Perry St, Garysburg, NC 27831",112 Perry St,Garysburg,NC,27831,False,4,2,1535,36.448413,-77.567567,False,PRICE_REDUCTION,"$15,000 (Apr 10)",,ForSale,For Sale (Broker),93900,false,False,False,False,Listing provided by TMLS,https://photos.zillowstatic.com/fp/4c53ecb429c0c1a6453fb5c746888257-zillow_web_48_23.jpg,,true,False,True,False,,,,,,,
79311522,79311522,,https://photos.zillowstatic.com/fp/60909d4826ec05d3de749e7b4eb5f7e4-p_e.jpg,true,https://www.zillow.com/homedetails/6217-Heather-Glen-Dr-Suffolk-VA-23435/79311522_zpid/,FOR_SALE,Townhouse for sale,$,"$215,000",215000,"6217 Heather Glen Dr, Suffolk, VA 23435",6217 Heather Glen Dr,Suffolk,VA,23435,False,3,3,1540,36.881172,-76.418516,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),215000,False,False,False,false,,,,True,False,True,false,,,,,,
81574830,81574830,,https://photos.zillowstatic.com/fp/e792fe9482b71e01d596785885ca8e37-p_e.jpg,true,https://www.zillow.com/homedetails/102-William-Ross-Ln-Seaford-DE-19973/81574830_zpid/,FOR_SALE,House for sale,$,"$329,900",329900,"102 William Ross Ln, Seaford, DE 19973",102 William Ross Ln,Seaford,DE,19973,False,4,3,2220,38.654427,-75.632827,False,DAYS_ON,11 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,CALLAWAY FARNELL AND MOORE,true,False,True,False,,,,,,,
2076623280,2076623280,,https://photos.zillowstatic.com/fp/c02df6cb253877f866dad2797995c9ba-p_e.jpg,true,https://www.zillow.com/homedetails/1234-N-36th-St-Phoenix-AZ-85008/2076623280_zpid/,FOR_SALE,Multi-family home for sale,$,"$580,000",580000,"1234 N 36th St, Phoenix, AZ 85008",1234 N 36th St,Phoenix,AZ,85008,False,8,2,705,33.463126,-112.005794,False,PRICE_REDUCTION,"$1,885,000 (Jun 2)",,ForSale,For Sale (Broker),,false,False,False,False,Listing provided by ARMLS,,"RMB Properties, LLC",true,False,True,False,,,,,,,
83917192,83917192,,https://photos.zillowstatic.com/fp/a2d7affdb8a819c225fca0706bf4a874-p_e.jpg,true,https://www.zillow.com/homedetails/712-Broadway-Blvd-407-Kansas-City-MO-64105/83917192_zpid/,FOR_SALE,Condo for sale,$,"$196,900",196900,"712 Broadway Blvd #407, Kansas City, MO 64105",712 Broadway Blvd #407,Kansas City,MO,64105,False,1,1,794,39.105053,-94.58839,False,PRICE_REDUCTION,"$3,000 (Jun 15)",,,ForSale,For Sale (Broker),194400,False,False,False,false,,,Chartwell Realty LLC,True,False,True,false,,,,,,
86828730,86828730,,https://photos.zillowstatic.com/fp/be2020c1064a2fbf50fa0fb6692a654f-p_e.jpg,true,https://www.zillow.com/homedetails/1-Silvestri-Cir-UNIT-22-Derry-NH-03038/86828730_zpid/,FOR_SALE,Active,$,"$179,000",179000,"1 Silvestri Cir UNIT 22, Derry, NH 03038",1 Silvestri Cir UNIT 22,Derry,NH,3038,False,2,1,965,42.895459,-71.309908,False,DAYS_ON,23 days on Zillow,,ForSale,For Sale (Broker),184300,false,False,False,False,Listing provided by NEREN,,,false,False,True,False,,,,,,,
250610565,250610565,,https://photos.zillowstatic.com/fp/369f8b2cec9088206ad772cd4fce7c13-p_e.jpg,true,https://www.zillow.com/homedetails/481-Barnes-Run-Rd-Sandyville-WV-25275/250610565_zpid/,FOR_SALE,House for sale,$,"$299,000",299000,"481 Barnes Run Rd, Sandyville, WV 25275",481 Barnes Run Rd,Sandyville,WV,25275,False,2,1,1428,38.941246,-81.611424,False,DAYS_ON,197 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,,False,False,True,false,,,,,,
119007972,119007972,,https://photos.zillowstatic.com/fp/0547de4cae59fd50b7dcbc02fe51a270-p_e.jpg,true,https://www.zillow.com/homedetails/1093-Lawrence-Church-Rd-Pembroke-GA-31321/119007972_zpid/,FOR_SALE,Home for sale,$,"$139,000",139000,"1093 Lawrence Church Rd, Pembroke, GA 31321",1093 Lawrence Church Rd,Pembroke,GA,31321,False,3,4,1920,32.194823,-81.645164,False,DAYS_ON,57 days on Zillow,,,ForSale,For Sale (Broker),139000,False,False,False,false,,https://photos.zillowstatic.com/fp/4c49f3a7a0a724c160292d2c656bde0f-zillow_web_48_23.jpg,,False,False,True,false,,,,,,
74927568,74927568,,https://photos.zillowstatic.com/fp/81453a5432fcf775524b71f6b75c4f02-p_e.jpg,true,https://www.zillow.com/homedetails/1015-Longbow-Ln-APT-B-Bozeman-MT-59718/74927568_zpid/,FOR_SALE,Condo for sale,$,"$460,000",460000,"1015 Longbow Ln APT B, Bozeman, MT 59718",1015 Longbow Ln APT B,Bozeman,MT,59718,False,3,3,1554,45.690902,-111.116389,False,DAYS_ON,1 day on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by Big Sky Country MLS,https://photos.zillowstatic.com/fp/46720e17fc24047b87cc2c75d3f5aa55-zillow_web_48_23.jpg,Coldwell Banker Distinctive Pr,True,False,True,false,,,,,Kade Embry,
2075153019,2075153019,21-88,https://photos.zillowstatic.com/fp/38ce36207753fda6abbf80c32f5a5d9e-p_e.jpg,true,https://www.zillow.com/homedetails/0-Highway-495-Meridian-MS-39305/2075153019_zpid/,FOR_SALE,Lot / Land for sale,$,"$29,500",29500,"0 Highway 495, Meridian, MS 39305",0 Highway 495,Meridian,MS,39305,False,,,,32.558062,-88.772304,False,DAYS_ON,140 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,,,false,False,True,False,,,,,,,
109723178,109723178,,https://photos.zillowstatic.com/fp/571e369f5e66a05ae52a08f2ef504b43-p_e.jpg,true,https://www.zillow.com/homedetails/7-Gorham-Rd-South-Kent-CT-06785/109723178_zpid/,FOR_SALE,Lot / Land for sale,$,"$230,000",230000,"7 Gorham Rd, South Kent, CT 06785",7 Gorham Rd,South Kent,CT,6785,False,,,,41.744088,-73.421196,False,DAYS_ON,112 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/93bf135fc9f9272035a2fae2b7dc178e-zillow_web_48_23.jpg,William Pitt Sotheby's Int'l,true,False,True,False,,,,,,,
2069937219,2069937219,,https://photos.zillowstatic.com/fp/abe9e762ed9bca0292cb247f509ce970-p_e.jpg,true,https://www.zillow.com/homedetails/8-N-Santa-Cruz-Ave-8-Eloy-AZ-85131/2069937219_zpid/,FOR_SALE,Lot / Land for sale,$,"$22,000",22000,"8 N Santa Cruz Ave #8, Eloy, AZ 85131",8 N Santa Cruz Ave #8,Eloy,AZ,85131,False,,,,32.749156,-111.549481,False,TIME_ON_INFO,8 hours ago,false,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by ARMLS,,eXp Realty,True,False,True,false,,,,,,
110912931,110912931,,https://photos.zillowstatic.com/fp/efae4cfacc4b37f404d47063a9b5ccb7-p_e.jpg,true,https://www.zillow.com/homedetails/130-Mimosa-Pl-APT-E-Lafayette-LA-70506/110912931_zpid/,FOR_SALE,Townhouse for sale,$,"$120,000",120000,"130 Mimosa Pl APT E, Lafayette, LA 70506",130 Mimosa Pl APT E,Lafayette,LA,70506,False,2,2,1200,30.199469,-92.058292,False,DAYS_ON,36 days on Zillow,,ForSale,For Sale (Broker),119100,false,False,False,False,Listing provided by RAA,https://photos.zillowstatic.com/fp/99a0985bad18db3f06e5073e730a6eb3-zillow_web_48_23.jpg,"Dream Home Realty, LLC",true,False,True,False,,,,,,,
2104964681,2104964681,,https://photos.zillowstatic.com/fp/976e7baf59eb49d5eda1ec7c182aa54c-p_e.jpg,true,https://www.zillow.com/homedetails/0-Cooks-Knob-Rd-Ferrum-VA-24088/2104964681_zpid/,FOR_SALE,Lot / Land for sale,$,"$50,000",50000,"0 Cooks Knob Rd, Ferrum, VA 24088",0 Cooks Knob Rd,Ferrum,VA,24088,False,,,,36.948384,-79.966646,False,DAYS_ON,56 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/7c4dfe723d5a67004c78f62b2a36412e-zillow_web_48_23.jpg,,false,False,True,False,,,,,,,
75470873,75470873,,https://photos.zillowstatic.com/fp/7421c4974450279547dc1a8382278714-p_e.jpg,true,https://www.zillow.com/homedetails/1463-Blush-Hill-Rd-Waterbury-VT-05676/75470873_zpid/,FOR_SALE,Active,$,"$695,000",695000,"1463 Blush Hill Rd, Waterbury, VT 05676",1463 Blush Hill Rd,Waterbury,VT,5676,False,4,2,3142,44.365147,-72.745015,False,VIDEO_WALKTHROUGH,Video Walkthrough,,ForSale,For Sale (Broker),681000,false,False,True,False,Listing provided by NEREN,,,false,False,True,False,,,,,,,
118031146,118031146,,https://photos.zillowstatic.com/fp/94451728d8432d55e18e1e4f4f080d54-p_e.jpg,true,https://www.zillow.com/homedetails/50-Alberts-Ln-Warren-VT-05674/118031146_zpid/,FOR_SALE,Active,$,"$1,000,000",1000000,"50 Alberts Ln, Warren, VT 05674",50 Alberts Ln,Warren,VT,5674,False,2,4,3143,44.077507,-72.826691,False,DAYS_ON,24 days on Zillow,,ForSale,For Sale (Broker),979900,false,False,False,False,Listing provided by NEREN,,,false,False,True,False,,,,,,,
56562909,56562909,,https://photos.zillowstatic.com/fp/b90e9d55c2c313d786f3a01df872e774-p_e.jpg,true,https://www.zillow.com/homedetails/93-Centre-St-2-Brookline-MA-02446/56562909_zpid/,FOR_SALE,Condo for sale,$,"$1,085,000",1085000,"93 Centre St #2, Brookline, MA 02446",93 Centre St #2,Brookline,MA,2446,False,3,2,1465,42.344017,-71.126373,False,OPEN_HOUSE,Open: Sun. 11:30am-1pm,,,ForSale,For Sale (Broker),1175100,False,False,False,false,,,Coldwell Banker Realty - Brookline,True,False,True,false,true,2021-06-27T11:30:00,2021-06-27T13:00:00,Open House - 11:30 AM - 1:00 PM,Lexi Crivon,
2070055620,2070055620,,https://photos.zillowstatic.com/fp/6089b79a5b0064b63cd7cdd212ce4373-p_e.jpg,true,https://www.zillow.com/homedetails/LOT-22-22a-Barolo-Ln-Camdenton-MO-65020/2070055620_zpid/,FOR_SALE,Townhouse for sale,$,"$520,000",520000,"LOT 22 22a Barolo Ln, Camdenton, MO 65020",LOT 22 22a Barolo Ln,Camdenton,MO,65020,False,4,3,2930,,,False,3D_HOME,3D Tour,,,ForSale,For Sale (Broker),,False,True,False,false,,,RE/MAX Lake of the Ozarks,True,False,True,false,,,,,,
53193253,53193253,,https://photos.zillowstatic.com/fp/8f3652ad8b3f6ba15a002f7c9d1d3794-p_e.jpg,true,https://www.zillow.com/homedetails/Primrose-Ln-Terra-Alta-WV-26764/53193253_zpid/,FOR_SALE,Lot / Land for sale,$,"$3,000",3000,"Primrose Ln, Terra Alta, WV 26764",Primrose Ln,Terra Alta,WV,26764,False,,,,39.54363,-79.642491,False,DAYS_ON,30 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,,False,False,True,false,,,,,,
43341440,43341440,,https://photos.zillowstatic.com/fp/6cb6acbcd930c8744de016483493b5a5-p_e.jpg,true,https://www.zillow.com/homedetails/4330-Hillcrest-Dr-APT-1001-Hollywood-FL-33021/43341440_zpid/,FOR_SALE,Condo for sale,$,"$194,900",194900,"4330 Hillcrest Dr APT 1001, Hollywood, FL 33021",4330 Hillcrest Dr APT 1001,Hollywood,FL,33021,False,2,2,1284,25.998633,-80.184073,False,DAYS_ON,38 days on Zillow,,,ForSale,For Sale (Broker),194900,False,False,False,false,,https://photos.zillowstatic.com/fp/7ccc91401bd054ac578032d7f9b5fa7b-zillow_web_48_23.jpg,Tropical Florida Realty Inc,True,False,True,false,,,,,,
2134418892,2134418892,,https://photos.zillowstatic.com/fp/9e971ba2c1b114fb4323b40a80cc9e1a-p_e.jpg,true,https://www.zillow.com/homedetails/7100-N-Ocean-Blvd-BLVD224-Myrtle-Beach-SC-29572/2134418892_zpid/,FOR_SALE,Condo for sale,$,"$139,900",139900,"7100 N Ocean Blvd #BLVD224, Myrtle Beach, SC 29572",7100 N Ocean Blvd #BLVD224,Myrtle Beach,SC,29572,False,1,1,650,33.740045,-78.819359,False,DAYS_ON,9 days on Zillow,,,ForSale,For Sale (Broker),139900,False,False,False,false,,https://photos.zillowstatic.com/fp/18269276303d63a0cc26e7901f68fe4b-zillow_web_48_23.jpg,Ocean Front Guru Real Estate,True,False,True,false,,,,,,
2070260706,2070260706,,https://photos.zillowstatic.com/fp/1e58bae2f55a6234f4b5c187ea74d201-p_e.jpg,true,https://www.zillow.com/homedetails/1536-N-40th-St-1538-Milwaukee-WI-53208/2070260706_zpid/,FOR_SALE,Multi-family home for sale,$,"$35,500",35500,"1536 N 40th St #1538, Milwaukee, WI 53208",1536 N 40th St #1538,Milwaukee,WI,53208,False,6,2,2798,43.05102,-87.963184,False,,,,ForSale,For Sale (Broker),,false,False,False,False,,,,false,False,True,False,,,,,,,
745879,745879,,https://photos.zillowstatic.com/fp/457794063dc1f0623b8a36cffa4346b1-p_e.jpg,true,https://www.zillow.com/homedetails/11-Waipaa-Ln-43-101-Wailuku-HI-96793/745879_zpid/,FOR_SALE,Condo for sale,$,"$425,000",425000,"11 Waipaa Ln #43-101, Wailuku, HI 96793",11 Waipaa Ln #43-101,Wailuku,HI,96793,False,2,2,798,20.89928,-156.49355,False,DAYS_ON,4 days on Zillow,,,ForSale,For Sale (Broker),425000,False,False,False,false,,,Keller Williams Realty Maui-Ka,True,False,True,false,,,,,,
112640246,112640246,,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=44.060875,-70.663087&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=wRcsrftxiMvJr4fz4q9ZLrMBxys=",,https://www.zillow.com/homedetails/21-Half-Mile-Rd-Harrison-ME-04040/112640246_zpid/,FOR_SALE,Active,$,"$329,000",329000,"21 Half Mile Rd, Harrison, ME 04040",21 Half Mile Rd,Harrison,ME,4040,False,2,2,1620,44.060875,-70.663087,False,,,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/007c8aec25461d8203718eefd656ac5e-zillow_web_48_23.jpg,Maine Realty 2000,true,False,True,False,,,,,,,
110378084,110378084,,https://photos.zillowstatic.com/fp/a49898af2d9c52c35bebbda68cbc085c-p_e.jpg,true,https://www.zillow.com/homedetails/1201-Canal-St-APT-454-New-Orleans-LA-70112/110378084_zpid/,FOR_SALE,Condo for sale,$,"$378,000",378000,"1201 Canal St APT 454, New Orleans, LA 70112",1201 Canal St APT 454,New Orleans,LA,70112,False,2,2,1034,29.956402,-90.073349,False,DAYS_ON,19 days on Zillow,,,ForSale,For Sale (Broker),360500,False,False,False,false,Listing provided by GSREIN,https://photos.zillowstatic.com/fp/288eb10e7dfaadbcfda5c4ca422c173b-zillow_web_48_23.jpg,Galiano Realty,True,False,True,false,,,,,,
223910587,223910587,,https://photos.zillowstatic.com/fp/aa8a488730013184e55011c5478397c8-p_e.jpg,true,https://www.zillow.com/homedetails/233-Horseshoe-Dr-Divide-CO-80814/223910587_zpid/,FOR_SALE,Lot / Land for sale,$,"$10,000",10000,"233 Horseshoe Dr, Divide, CO 80814",233 Horseshoe Dr,Divide,CO,80814,False,,,,38.843351,-105.158373,False,DAYS_ON,76 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by Pikes Peak MLS,https://photos.zillowstatic.com/fp/96b88177bc85699d1ea652a1cd920ac7-zillow_web_48_23.jpg,Springs Premier Brokerage LLC,True,False,True,false,,,,,,
26033062,26033062,221074672,https://photos.zillowstatic.com/fp/30fd68cc5f5d1c4313967b3c7cff98d2-p_e.jpg,true,https://www.zillow.com/homedetails/7465-Willowcreek-Dr-Citrus-Heights-CA-95610/26033062_zpid/,FOR_SALE,Multi-family home for sale,$,"$549,900",549900,"7465 Willowcreek Dr, Citrus Heights, CA 95610",7465 Willowcreek Dr,Citrus Heights,CA,95610,False,3,,2490,38.667615,-121.28864,False,DAYS_ON,1 day on Zillow,,ForSale,For Sale (Broker),572100,false,False,False,False,,,,false,False,True,False,,,,,,,
86740833,86740833,,https://photos.zillowstatic.com/fp/61c6043340791c16bd4ca9d1e48592da-p_e.jpg,true,https://www.zillow.com/homedetails/59-Maple-Ln-Gilsum-NH-03448/86740833_zpid/,FOR_SALE,Active,$,"$159,000",159000,"59 Maple Ln, Gilsum, NH 03448",59 Maple Ln,Gilsum,NH,3448,False,2,1,556,43.061171,-72.241154,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),159000,False,False,False,false,Listing provided by NEREN,,,False,False,True,false,,,,,,
78161326,78161326,,https://photos.zillowstatic.com/fp/f384d65227e2f8241469457ace2905bc-p_e.jpg,true,https://www.zillow.com/homedetails/841-Hauser-Blvd-Helena-MT-59601/78161326_zpid/,FOR_SALE,House for sale,$,"$350,000",350000,"841 Hauser Blvd, Helena, MT 59601",841 Hauser Blvd,Helena,MT,59601,False,5,2,2382,46.596386,-112.049325,False,OPEN_HOUSE,Open: Sun. 1-3pm,,,ForSale,For Sale (Broker),374600,False,False,False,false,,https://photos.zillowstatic.com/fp/32f826d2bc987ab7640b8ff296afc695-zillow_web_48_23.jpg,Keller Williams Capital Realty,True,False,True,false,true,2021-06-27T13:00:00,2021-06-27T15:00:00,Open House - 1:00 - 3:00 PM,Melissa Gollehon,
248174301,248174301,,https://photos.zillowstatic.com/fp/7ba917772026b1c5347a28fee937812d-p_e.jpg,true,https://www.zillow.com/homedetails/10-Eagle-Bend-Dr-Bigfork-MT-59911/248174301_zpid/,FOR_SALE,Lot / Land for sale,$,"$185,000",185000,"10 Eagle Bend Dr, Bigfork, MT 59911",10 Eagle Bend Dr,Bigfork,MT,59911,False,,,,48.066947,-114.099311,False,DAYS_ON,288 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/32f826d2bc987ab7640b8ff296afc695-zillow_web_48_23.jpg,Montana Real Estate Group,true,False,True,False,,,,,,,
2076497670,2076497670,,https://photos.zillowstatic.com/fp/9701f2547f2d68cf4d07feef10354c5b-p_e.jpg,true,https://www.zillow.com/homedetails/2424-2424-Green-Rd-424-Marmaduke-AR-72443/2076497670_zpid/,FOR_SALE,Home for sale,$,"$119,900",119900,"2424 2424 Green Rd #424, Marmaduke, AR 72443",2424 2424 Green Rd #424,Marmaduke,AR,72443,False,3,2,1240,,,False,DAYS_ON,59 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Don Tuggle Real Estate,True,False,True,false,,,,,Jack Millikin,
2070358839,2070358839,,https://photos.zillowstatic.com/fp/de873dfb1ac0681d5628a6ec32eb8014-p_e.jpg,true,https://www.zillow.com/homedetails/Sugar-Grove-Rd-Huntingdon-PA-16652/2070358839_zpid/,FOR_SALE,Lot / Land for sale,$,"$25,000",25000,"Sugar Grove Rd, Huntingdon, PA 16652",Sugar Grove Rd,Huntingdon,PA,16652,False,,,,40.509212,-77.9257,False,PRICE_REDUCTION,"$15,000 (Jun 25)",,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,"TrueVision, REALTORS",True,False,True,false,,,,,,
249629799,249629799,,https://photos.zillowstatic.com/fp/3cd994176a9b40acbc3ae885ca6a0f55-p_e.jpg,true,https://www.zillow.com/homedetails/1528-S-Countrywood-Dr-Wasilla-AK-99623/249629799_zpid/,FOR_SALE,House for sale,$,"$509,000",509000,"1528 S Countrywood Dr, Wasilla, AK 99623",1528 S Countrywood Dr,Wasilla,AK,99623,False,4,3,2400,61.566505,-149.608586,False,DAYS_ON,3 days on Zillow,,,ForSale,For Sale (Broker),508500,False,False,False,false,,https://photos.zillowstatic.com/fp/2eb111942ebfb723c78cee353830e078-zillow_web_48_23.jpg,"Sun Properties, LLC",True,False,True,false,,,,,,
